Renorun SKU,Feb 4,Feb 11,Feb 18,Feb 25,Mar 4,Mar 11,Mar 18,Mar 25,Apr 1,Apr 8,Apr 15,Apr 22,Apr 29,May 6,May 13,May 20,May 27,Jun 3,Jun 10,Jun 17,Jun 24,Jul 1,Jul 8,Jul 15
1000004467,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1000005228,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1000002583,16,16,16,16,14,14,14,14,14,14,14,14,14,12,12,12,12,12,10,8,8,8,8,7
1000002942,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,8,8,8
1000002962,10,10,10,10,10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5
1000002943,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,8,8,8,8,8,8,25,25,25
1000002941,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,8,8,8,8,8,7,7,7
1000002064,23,23,23,15,15,15,15,15,15,15,15,15,14,14,14,13,13,8,8,8,8,0,0,0
1000002031,18,18,18,16,13,13,13,13,13,13,13,13,10,10,9,9,9,9,8,8,8,8,8,8
1000006322,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,7,8,8,8,8,8
1000006342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8
1000006387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8
1000006389,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1000006393,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,8,8,8,8,8,8,8,8,8
1000006184,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,0
1000006518,0,0,0,0,0,0,0,0,0,10,10,9,8,8,8,8,8,14,8,8,8,8,8,8
1000004128,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2
1000003948,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,7,7,7
1000005736,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6
1000005740,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,6,6,8,8,8,6,6,6
1000005741,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1000005585,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1000005595,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1000005598,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1000001487,16,16,16,13,13,13,13,13,13,13,13,13,13,13,13,13,13,8,8,8,8,5,5,5
1000002667,10,10,10,10,10,10,9,8,8,8,14,14,13,12,11,11,10,8,8,8,8,7,7,6
1000005972,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,8,8,8,8,7,7
2909002466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,7,7,7,7,7,7
1000006410,0,0,0,0,0,0,0,10,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7
1000003500,2,2,2,1,1,0,0,0,0,4,4,4,2,1,11,11,8,7,7,7,7,0,0,0
1000006223,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7
1000003498,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,2,2,2
1000001979,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,6,6
2909004187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,7,0,0,0
2909001077,0,0,0,0,0,0,0,0,2,10,10,10,10,10,10,10,6,6,7,7,7,2,2,2
1000001854,6,6,6,6,5,5,3,3,3,8,8,8,9,9,9,9,8,8,8,7,7,5,5,5
1000001846,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,5,5
1000006492,0,0,0,0,0,0,0,12,12,12,12,11,11,11,10,9,9,9,7,7,7,3,1,0
1000005227,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7
1000005226,12,12,12,12,12,10,10,10,10,10,10,9,9,9,9,9,9,9,9,7,7,5,5,5
1000002963,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6
2909003342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,11,7,7,7,7,7,0
1000003843,8,8,8,8,8,8,8,8,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7,7
1000002763,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1000005577,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,0,0,0
1000005604,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1000005580,12,12,12,10,10,10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1000005947,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,8,8,8,7,7,23,23,23
1000005951,0,0,0,0,0,0,0,0,8,8,8,8,7,7,7,7,7,7,7,7,7,0,0,0
1000001403,10,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,4,4,4
1000005965,0,0,0,0,0,0,0,0,5,5,5,7,7,7,7,7,7,7,7,7,7,5,5,5
1704000012,6,6,6,6,6,16,16,16,16,16,16,16,13,13,13,13,10,8,8,6,6,0,0,0
2909001860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
1000004032,9,9,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,4,4
1000003184,0,0,0,0,0,0,0,0,10,10,10,10,10,7,7,7,6,6,6,6,6,6,6,6
1000006267,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000005393,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000005416,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000003073,0,0,0,0,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5
1000006275,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006292,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006238,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006241,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006408,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,6,6,6,6,6,6,6,6,6
1000003583,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006416,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006482,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000002191,11,9,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5
1000006056,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,5,5,5
1000006040,0,0,0,0,0,0,0,0,0,0,10,10,10,6,6,6,6,6,6,6,6,6,6,6
1000006036,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006189,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000001613,17,17,15,13,13,13,13,11,11,11,7,7,7,12,12,12,12,12,7,6,6,17,17,17
1000001992,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6
1000003705,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
1000003704,10,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,4,4,4
1000003727,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000002628,10,10,10,10,10,10,10,10,9,9,9,9,8,8,8,8,8,8,8,6,6,4,4,4
1000002620,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
1000002640,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5
1000001953,2,2,2,2,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6
1000001962,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,3,3,3
1000002645,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5
1000001971,10,10,10,10,10,10,10,8,8,8,8,8,8,8,8,8,6,6,8,6,6,6,6,6
1000002644,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000002632,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000002637,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5
1000002634,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,5,5,5
2909002929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6
2909002930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6
2909004210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6
2909004213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6
2909004222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6
2909004235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6
2909004240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6
2909004243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6
1000002005,3,3,3,3,3,3,3,3,11,11,11,11,11,11,11,11,10,8,13,6,6,5,5,5
2909001082,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6
2909001059,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2909001083,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2909001084,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2909001085,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2909001095,0,0,0,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2909001063,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2909001618,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6
1000003268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6
1000005693,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,0
1000005694,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000002961,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006344,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006345,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006346,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006347,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006348,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006349,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006350,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006351,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006353,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006355,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006331,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,0
1000006332,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006334,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006335,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6
1000006336,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006337,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006354,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006211,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006212,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006213,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006214,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2909003400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,5,5,5
2909003318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6
2909003320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6
2909003321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6
2909003322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6
2909003323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6
2909003390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6
1602000363,22,21,21,20,18,17,17,16,16,16,16,16,11,10,9,8,7,13,7,6,6,6,6,6
1000006548,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000006582,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,10,6,6,6,6,6,6
1000003954,9,9,9,9,9,9,9,8,8,8,8,8,8,8,7,7,7,7,7,6,6,1,1,1
1000003944,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000003945,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000003946,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000005575,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000005593,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000005594,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000005597,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1000005582,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2
1000001485,17,17,17,17,17,17,17,17,17,17,17,17,15,15,15,15,15,0,7,6,6,17,17,17
1000005973,0,0,0,0,0,0,0,0,10,10,9,10,10,10,9,8,8,7,7,6,6,4,4,4
1000006014,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,6,6,6,6,6,6,6
1903000821,13,13,12,11,10,5,5,5,30,26,24,24,21,18,15,14,13,11,6,6,6,0,0,0
1000002807,11,9,9,9,7,7,7,6,6,7,7,7,7,13,12,12,12,11,9,5,5,0,0,0
1805000344,10,10,7,7,7,7,7,7,7,4,12,12,12,12,12,12,11,11,11,5,5,5,5,5
1603000494,7,7,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5
1000003405,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,23,23
1000006270,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5
1000004125,0,0,0,0,0,5,5,7,6,6,6,6,10,10,6,6,6,6,5,5,5,2,2,1
1000003063,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5
1000006262,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000006264,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000006265,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000003145,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000003012,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
1000003014,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000005091,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000005082,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000005181,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000005184,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000005321,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000005291,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000005299,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000005293,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000006221,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4
1000006280,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000006281,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000006282,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000006225,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000006226,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000003019,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,4,4,4
1000006288,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000006289,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000006305,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000006306,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000003411,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000006488,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000004988,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000004939,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000004031,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000003581,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000006435,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000006443,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000006049,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,5,5,5,5,5,5
1805000337,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,6,5,5,5,5,5
1000006057,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000006058,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000006059,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000006066,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5
1000006062,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000006063,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000006064,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000003693,10,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,5,5,5,5,5,5,5
1306000603,22,17,15,14,9,7,7,5,5,40,32,27,23,21,18,13,13,13,10,5,5,0,0,0
1000001944,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000002643,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
1000005846,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,4,4,5,5,5,4,4,4
1000005847,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,3,3,5,5,5,3,3,3
2909004244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
2909004245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
2909004225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5
2909004237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5
2909001617,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,5,5,5,5,5
2909001078,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,5,5,5,2,2,2
2909001070,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2909001071,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2909001072,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000003273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5
1000001783,1,1,1,1,1,1,0,0,0,6,5,4,3,1,6,6,6,6,5,5,5,4,4,0
1000001779,5,5,4,4,4,3,2,0,0,5,4,2,1,0,6,6,6,5,5,5,5,5,5,4
1000001852,6,6,6,6,6,6,6,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5
1000005897,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000003010,19,19,19,19,19,19,13,13,13,13,13,13,13,13,13,13,13,12,5,5,5,5,5,5
1000003270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,3,3,3
1000002817,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1
1000002928,5,5,10,10,10,10,10,10,10,10,9,9,9,9,9,9,4,4,5,5,5,2,2,1
1000002704,9,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,5,5,5,5,5,51,51,51
1000006330,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,5,5,0,5,15
1000006333,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5
1000006378,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8
1000006352,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000006329,0,0,0,0,0,0,0,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5
1000006391,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7
2909003319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,5,5,5,2,2,2
2909003399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,5,5,5,5,5
1000001603,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000003964,11,11,11,11,10,10,10,10,9,8,8,8,8,7,7,7,6,5,5,5,5,5,5,5
1000003970,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000003968,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000006497,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,10,5,5,5,5,5,5
1000006507,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000006531,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5
1000006536,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5
1000006538,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5
1000003935,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000003936,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000003951,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000003842,8,8,8,8,8,8,8,8,8,8,8,8,6,5,5,5,5,5,5,5,5,5,5,5
1000002705,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
1000002702,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000005990,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,2,5,5,5,0,25,25
1000002657,10,10,10,10,10,10,10,10,10,8,8,8,7,7,7,7,7,7,7,5,5,3,3,2
1000005985,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4
1000005975,0,0,0,0,0,0,0,0,10,10,8,8,7,7,0,0,5,5,5,5,5,0,0,0
1000005988,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4
1000005953,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000005962,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4
1000005989,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1000002688,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0
1000002564,0,0,0,0,0,12,12,12,12,12,12,12,12,7,10,7,23,23,7,4,4,9,9,7
1704001264,6,6,6,10,10,10,10,7,7,7,7,7,7,6,6,6,6,5,4,4,4,2,1,1
